attendance_id,employee_id,attendance_date,check_in_time,check_out_time,updated_by,updated_at
4290,33816,22-04-2025,10:30:00,18:35:00,admin2,22-04-2025 18:00
4291,33963,01-05-2025,09:05:00,17:15:00,hr_user,01-05-2025 17:00
4292,33688,26-03-2025,00:00:00,00:00:00,admin3,26-03-2025 19:00
4293,32866,30-03-2025,08:30:00,16:40:00,admin2,30-03-2025 19:00
4294,31594,29-03-2025,08:00:00,16:05:00,hr_user,29-03-2025 19:00
4295,30875,13-06-2025,08:20:00,16:35:00,admin1,13-06-2025 18:00
4296,31004,06-01-2025,10:30:00,18:40:00,admin2,06-01-2025 19:00
4297,33398,13-02-2025,09:00:00,17:15:00,admin2,13-02-2025 17:00
4298,30687,06-04-2025,08:00:00,16:05:00,admin1,06-04-2025 18:00
4299,32182,06-06-2025,08:05:00,16:05:00,admin1,06-06-2025 19:00
4300,33124,30-03-2025,08:20:00,16:35:00,admin2,30-03-2025 19:00
4301,31324,14-06-2025,08:10:00,16:25:00,admin3,14-06-2025 17:00
4302,33168,07-06-2025,10:00:00,18:15:00,admin2,07-06-2025 17:00
4303,30824,23-01-2025,09:10:00,17:10:00,admin2,23-01-2025 17:00
4304,30053,22-02-2025,08:30:00,16:45:00,admin3,22-02-2025 18:00
4305,32989,21-05-2025,10:05:00,18:20:00,admin3,21-05-2025 18:00
4306,32844,14-05-2025,09:00:00,17:00:00,admin2,14-05-2025 17:00
4307,30918,26-02-2025,10:15:00,18:20:00,admin3,26-02-2025 18:00
4308,30107,04-01-2025,08:15:00,16:30:00,admin1,04-01-2025 18:00
4309,32394,07-06-2025,09:00:00,17:15:00,admin1,07-06-2025 18:00
4310,33158,06-01-2025,10:10:00,18:15:00,hr_user,06-01-2025 19:00
4311,31612,10-02-2025,08:10:00,16:10:00,admin3,10-02-2025 19:00
4312,31898,22-06-2025,10:15:00,18:25:00,admin1,22-06-2025 17:00
4313,33674,17-02-2025,09:00:00,17:15:00,admin1,17-02-2025 18:00
4314,30864,29-05-2025,10:30:00,18:45:00,admin2,29-05-2025 17:00
4315,30933,24-06-2025,09:05:00,17:05:00,admin3,24-06-2025 18:00
4316,30677,01-01-2025,09:10:00,17:20:00,admin1,01-01-2025 17:00
4317,31185,16-05-2025,08:05:00,16:05:00,admin3,16-05-2025 19:00
4318,33750,27-05-2025,08:20:00,16:35:00,admin1,27-05-2025 19:00
4319,30780,18-02-2025,10:15:00,18:30:00,admin1,18-02-2025 18:00
4320,30288,02-03-2025,08:20:00,16:35:00,admin3,02-03-2025 18:00
4321,31833,06-03-2025,09:20:00,17:25:00,admin3,06-03-2025 17:00
4322,33424,19-02-2025,10:20:00,18:30:00,admin2,19-02-2025 19:00
4323,33063,08-06-2025,10:00:00,18:05:00,hr_user,08-06-2025 19:00
4324,30079,07-04-2025,10:05:00,18:20:00,admin2,07-04-2025 17:00
4325,30633,23-02-2025,08:10:00,16:25:00,admin3,23-02-2025 17:00
4326,31241,31-01-2025,08:10:00,16:25:00,admin2,31-01-2025 19:00
4327,32239,16-03-2025,10:20:00,18:20:00,admin2,16-03-2025 18:00
4328,31076,03-06-2025,08:10:00,16:25:00,admin2,03-06-2025 18:00
4329,31977,31-01-2025,10:15:00,18:20:00,admin1,31-01-2025 18:00
4330,31336,29-12-2024,10:00:00,18:15:00,admin3,29-12-2024 19:00
4331,30783,08-02-2025,08:00:00,16:15:00,hr_user,08-02-2025 18:00
4332,31759,03-05-2025,10:20:00,18:20:00,hr_user,03-05-2025 18:00
4333,30651,29-12-2024,10:20:00,18:20:00,hr_user,29-12-2024 19:00
4334,31267,04-03-2025,09:00:00,17:10:00,admin2,04-03-2025 18:00
4335,30581,24-01-2025,09:05:00,17:10:00,admin2,24-01-2025 18:00
4336,30166,18-06-2025,08:05:00,16:20:00,admin1,18-06-2025 18:00
4337,31737,08-01-2025,10:05:00,18:10:00,admin3,08-01-2025 19:00
4338,31569,21-03-2025,08:05:00,16:05:00,admin3,21-03-2025 18:00
4339,31636,27-04-2025,09:00:00,17:00:00,admin1,27-04-2025 17:00
4340,30680,24-02-2025,,,admin2,24-02-2025 19:00
4341,30377,21-05-2025,10:30:00,18:45:00,hr_user,21-05-2025 17:00
4342,31450,09-01-2025,10:20:00,18:35:00,admin2,09-01-2025 19:00
4343,32918,24-02-2025,10:00:00,18:15:00,admin1,24-02-2025 19:00
4344,31841,31-03-2025,08:15:00,16:25:00,admin3,31-03-2025 18:00
4345,33552,09-02-2025,09:05:00,17:15:00,admin1,09-02-2025 17:00
4346,33251,21-03-2025,10:15:00,18:25:00,admin1,21-03-2025 19:00
4347,31892,24-01-2025,08:05:00,16:05:00,admin2,24-01-2025 19:00
4348,31193,06-06-2025,08:20:00,16:20:00,admin1,06-06-2025 19:00
4349,30950,09-02-2025,08:15:00,16:20:00,hr_user,09-02-2025 17:00
4350,32839,25-06-2025,00:00:00,00:00:00,admin1,25-06-2025 19:00
4351,31346,19-05-2025,09:10:00,17:20:00,admin1,19-05-2025 19:00
4352,32657,29-04-2025,08:10:00,16:15:00,admin2,29-04-2025 17:00
4353,30906,15-06-2025,09:30:00,17:35:00,admin3,15-06-2025 18:00
4354,32600,31-01-2025,09:30:00,17:35:00,admin3,31-01-2025 18:00
4355,33986,11-05-2025,09:30:00,17:45:00,admin2,11-05-2025 17:00
4356,33833,25-05-2025,,,admin2,25-05-2025 19:00
4357,31670,28-03-2025,08:00:00,16:05:00,hr_user,28-03-2025 17:00
4358,33487,16-04-2025,,,admin1,16-04-2025 17:00
4359,32583,12-02-2025,00:00:00,00:00:00,admin1,12-02-2025 19:00
4360,33579,02-05-2025,09:30:00,17:45:00,admin2,02-05-2025 18:00
4361,31099,31-12-2024,09:10:00,17:10:00,admin3,31-12-2024 18:00
4362,30780,23-05-2025,09:20:00,17:35:00,admin2,23-05-2025 17:00
4363,33508,14-03-2025,08:00:00,16:10:00,admin1,14-03-2025 17:00
4364,31618,18-01-2025,10:05:00,18:15:00,hr_user,18-01-2025 17:00
4365,30993,02-03-2025,10:00:00,18:15:00,admin1,02-03-2025 19:00
4366,33422,09-04-2025,00:00:00,00:00:00,admin1,09-04-2025 18:00
4367,30596,13-04-2025,10:20:00,18:30:00,hr_user,13-04-2025 19:00
4368,30865,27-01-2025,09:30:00,17:35:00,hr_user,27-01-2025 18:00
4369,33631,23-04-2025,09:20:00,17:20:00,admin3,23-04-2025 19:00
4370,33703,27-03-2025,09:00:00,17:10:00,admin3,27-03-2025 17:00
4371,31011,14-06-2025,08:30:00,16:35:00,hr_user,14-06-2025 19:00
4372,33825,26-03-2025,09:30:00,17:35:00,hr_user,26-03-2025 18:00
4373,32976,26-02-2025,10:20:00,18:20:00,admin1,26-02-2025 19:00
4374,30136,30-03-2025,09:30:00,17:45:00,admin2,30-03-2025 19:00
4375,30616,26-03-2025,09:10:00,17:20:00,admin2,26-03-2025 19:00
4376,33336,12-02-2025,09:30:00,17:30:00,admin2,12-02-2025 19:00
4377,30433,23-01-2025,09:15:00,17:25:00,admin2,23-01-2025 19:00
4378,31895,24-06-2025,10:10:00,18:10:00,admin1,24-06-2025 19:00
4379,32253,21-02-2025,,,admin3,21-02-2025 19:00
4380,31112,17-01-2025,10:15:00,18:15:00,admin3,17-01-2025 17:00
4381,31710,08-06-2025,09:20:00,17:20:00,admin2,08-06-2025 17:00
4382,32803,17-02-2025,09:05:00,17:20:00,admin2,17-02-2025 17:00
4383,31210,19-01-2025,10:10:00,18:25:00,admin3,19-01-2025 19:00
4384,33873,18-04-2025,08:10:00,16:20:00,admin2,18-04-2025 17:00
4385,30187,16-03-2025,10:20:00,18:35:00,admin1,16-03-2025 19:00
4386,30422,05-05-2025,09:15:00,17:25:00,admin1,05-05-2025 19:00
4387,32593,14-06-2025,08:10:00,16:20:00,admin3,14-06-2025 17:00
4388,33194,07-01-2025,09:05:00,17:10:00,admin2,07-01-2025 17:00
4389,31633,18-04-2025,08:20:00,16:25:00,hr_user,18-04-2025 17:00
4390,31981,04-01-2025,,,admin2,04-01-2025 18:00
4391,32484,13-06-2025,10:15:00,18:25:00,hr_user,13-06-2025 19:00
4392,32930,27-01-2025,10:30:00,18:40:00,admin1,27-01-2025 19:00
4393,31032,10-05-2025,00:00:00,00:00:00,admin2,10-05-2025 18:00
4394,32841,23-02-2025,10:00:00,18:00:00,admin3,23-02-2025 17:00
4395,32685,05-05-2025,09:05:00,17:15:00,hr_user,05-05-2025 18:00
4396,32463,25-02-2025,08:05:00,16:10:00,hr_user,25-02-2025 19:00
4397,30082,17-02-2025,08:05:00,16:05:00,admin2,17-02-2025 19:00
4398,33844,12-06-2025,10:15:00,18:30:00,admin3,12-06-2025 17:00
4399,32332,19-02-2025,09:20:00,17:20:00,hr_user,19-02-2025 19:00
4400,32335,12-01-2025,00:00:00,00:00:00,hr_user,12-01-2025 19:00
4401,30208,08-06-2025,08:30:00,16:35:00,admin1,08-06-2025 19:00
4402,30139,01-04-2025,09:00:00,17:10:00,admin3,01-04-2025 18:00
4403,32521,19-03-2025,09:00:00,17:00:00,admin1,19-03-2025 19:00
4404,32465,04-05-2025,10:15:00,18:15:00,admin1,04-05-2025 17:00
4405,33012,14-03-2025,09:30:00,17:40:00,admin2,14-03-2025 17:00
4406,30602,03-04-2025,09:10:00,17:10:00,admin3,03-04-2025 17:00
4407,32165,23-05-2025,09:30:00,17:30:00,hr_user,23-05-2025 19:00
4408,32156,15-02-2025,08:10:00,16:10:00,hr_user,15-02-2025 17:00
4409,33246,05-06-2025,,,admin3,05-06-2025 19:00
4410,30005,07-05-2025,08:10:00,16:15:00,admin2,07-05-2025 19:00
4411,31869,06-04-2025,10:10:00,18:15:00,admin2,06-04-2025 17:00
4412,32477,14-02-2025,09:00:00,17:05:00,admin3,14-02-2025 17:00
4413,31633,04-05-2025,10:30:00,18:45:00,hr_user,04-05-2025 17:00
4414,32308,05-02-2025,10:00:00,18:05:00,hr_user,05-02-2025 17:00
4415,30252,25-01-2025,10:05:00,18:05:00,admin3,25-01-2025 19:00
4416,32267,05-01-2025,08:05:00,16:20:00,admin2,05-01-2025 19:00
4417,33335,28-05-2025,10:15:00,18:20:00,hr_user,28-05-2025 18:00
4418,32116,05-04-2025,00:00:00,00:00:00,hr_user,05-04-2025 17:00
4419,32882,21-01-2025,00:00:00,00:00:00,hr_user,21-01-2025 19:00
4420,30729,28-02-2025,,,admin3,28-02-2025 17:00
4421,31463,12-03-2025,09:15:00,17:25:00,admin1,12-03-2025 17:00
4422,30540,18-04-2025,08:30:00,16:30:00,admin3,18-04-2025 19:00
4423,31266,10-01-2025,09:10:00,17:15:00,admin3,10-01-2025 17:00
4424,32220,08-05-2025,10:05:00,18:10:00,admin3,08-05-2025 19:00
4425,33971,13-01-2025,10:10:00,18:10:00,admin1,13-01-2025 17:00
4426,33406,31-03-2025,09:15:00,17:20:00,admin1,31-03-2025 19:00
4427,31163,16-01-2025,09:00:00,17:00:00,admin1,16-01-2025 19:00
4428,32826,08-04-2025,09:00:00,17:00:00,admin3,08-04-2025 19:00
4429,32997,11-04-2025,10:05:00,18:05:00,admin1,11-04-2025 18:00
4430,31035,30-05-2025,08:10:00,16:20:00,hr_user,30-05-2025 17:00
4431,31023,02-03-2025,10:10:00,18:10:00,admin2,02-03-2025 18:00
4432,33798,30-03-2025,10:05:00,18:05:00,hr_user,30-03-2025 18:00
4433,30326,25-05-2025,,,admin2,25-05-2025 17:00
4434,32190,10-01-2025,10:15:00,18:15:00,admin2,10-01-2025 17:00
4435,33032,03-01-2025,08:20:00,16:35:00,hr_user,03-01-2025 18:00
4436,31062,13-02-2025,10:20:00,18:35:00,admin1,13-02-2025 17:00
4437,31937,28-04-2025,08:00:00,16:10:00,admin2,28-04-2025 18:00
4438,30423,15-02-2025,09:20:00,17:35:00,admin3,15-02-2025 17:00
4439,32464,11-02-2025,00:00:00,00:00:00,admin3,11-02-2025 19:00
4440,31465,12-05-2025,09:15:00,17:15:00,admin1,12-05-2025 17:00
4441,30342,20-02-2025,10:30:00,18:45:00,admin1,20-02-2025 18:00
4442,31501,06-03-2025,00:00:00,00:00:00,admin1,06-03-2025 19:00
4443,33994,26-03-2025,08:00:00,16:05:00,admin1,26-03-2025 19:00
4444,30756,16-03-2025,09:30:00,17:40:00,hr_user,16-03-2025 17:00
4445,31788,29-04-2025,10:05:00,18:10:00,admin2,29-04-2025 19:00
4446,30323,14-04-2025,09:15:00,17:20:00,hr_user,14-04-2025 18:00
4447,30784,23-02-2025,09:30:00,17:40:00,hr_user,23-02-2025 18:00
4448,31738,24-02-2025,09:05:00,17:15:00,admin1,24-02-2025 18:00
4449,32053,12-06-2025,08:20:00,16:35:00,hr_user,12-06-2025 18:00
4450,30457,31-03-2025,09:00:00,17:15:00,admin2,31-03-2025 19:00
4451,31496,13-06-2025,09:30:00,17:35:00,admin3,13-06-2025 19:00
4452,31162,15-02-2025,10:00:00,18:05:00,admin2,15-02-2025 17:00
4453,31044,15-02-2025,08:05:00,16:10:00,admin2,15-02-2025 19:00
4454,30246,18-03-2025,10:00:00,18:05:00,hr_user,18-03-2025 19:00
4455,31522,02-05-2025,09:30:00,17:45:00,admin1,02-05-2025 17:00
4456,33633,28-05-2025,08:00:00,16:00:00,admin2,28-05-2025 17:00
4457,32876,29-03-2025,08:00:00,16:00:00,admin1,29-03-2025 19:00
4458,30189,28-04-2025,10:30:00,18:30:00,admin1,28-04-2025 19:00
4459,32039,14-06-2025,09:15:00,17:15:00,admin1,14-06-2025 19:00
4460,32380,02-01-2025,09:30:00,17:30:00,admin1,02-01-2025 18:00
4461,31976,20-05-2025,,,admin2,20-05-2025 18:00
4462,33690,07-02-2025,08:10:00,16:15:00,admin2,07-02-2025 18:00
4463,30926,08-05-2025,10:20:00,18:35:00,admin3,08-05-2025 18:00
4464,31886,17-06-2025,10:15:00,18:20:00,admin2,17-06-2025 18:00
4465,30434,04-04-2025,08:00:00,16:00:00,admin2,04-04-2025 18:00
4466,32547,11-05-2025,08:05:00,16:20:00,admin3,11-05-2025 18:00
4467,30232,02-06-2025,00:00:00,00:00:00,admin1,02-06-2025 18:00
4468,32609,04-02-2025,,,admin3,04-02-2025 19:00
4469,31681,11-05-2025,09:20:00,17:30:00,hr_user,11-05-2025 19:00
4470,32031,31-03-2025,10:05:00,18:20:00,hr_user,31-03-2025 18:00
4471,33586,18-06-2025,08:30:00,16:45:00,hr_user,18-06-2025 18:00
4472,31413,19-04-2025,09:10:00,17:25:00,admin1,19-04-2025 19:00
4473,31921,26-05-2025,10:15:00,18:20:00,admin1,26-05-2025 17:00
4474,32771,10-05-2025,09:15:00,17:15:00,hr_user,10-05-2025 17:00
4475,33346,11-03-2025,,,admin1,11-03-2025 18:00
4476,32941,17-05-2025,10:05:00,18:20:00,admin2,17-05-2025 19:00
4477,31854,28-05-2025,10:00:00,18:00:00,admin1,28-05-2025 19:00
4478,32969,07-01-2025,09:20:00,17:30:00,hr_user,07-01-2025 19:00
4479,30180,19-03-2025,09:05:00,17:15:00,admin1,19-03-2025 17:00
4480,31826,06-01-2025,08:30:00,16:40:00,admin1,06-01-2025 17:00
4481,32337,26-05-2025,10:30:00,18:30:00,admin3,26-05-2025 17:00
4482,30640,09-06-2025,09:00:00,17:10:00,admin1,09-06-2025 18:00
4483,32548,06-03-2025,08:05:00,16:05:00,admin3,06-03-2025 18:00
4484,33780,20-03-2025,09:10:00,17:10:00,hr_user,20-03-2025 18:00
4485,32694,05-02-2025,08:10:00,16:20:00,admin3,05-02-2025 18:00
4486,31339,16-04-2025,09:15:00,17:15:00,admin3,16-04-2025 17:00
4487,33396,02-06-2025,10:20:00,18:25:00,admin2,02-06-2025 19:00
4488,33842,16-02-2025,09:15:00,17:25:00,admin3,16-02-2025 18:00
4489,32782,01-05-2025,09:30:00,17:30:00,admin1,01-05-2025 18:00
4490,33951,13-04-2025,08:20:00,16:25:00,hr_user,13-04-2025 17:00
4491,33353,28-12-2024,08:30:00,16:35:00,admin2,28-12-2024 18:00
4492,31001,12-06-2025,08:05:00,16:15:00,admin2,12-06-2025 19:00
4493,31528,15-01-2025,10:05:00,18:20:00,admin3,15-01-2025 17:00
4494,32000,15-02-2025,10:20:00,18:30:00,hr_user,15-02-2025 17:00
4495,31515,13-05-2025,08:30:00,16:30:00,admin1,13-05-2025 17:00
4496,33622,22-05-2025,10:20:00,18:30:00,admin2,22-05-2025 19:00
4497,31819,13-02-2025,10:10:00,18:10:00,admin1,13-02-2025 17:00
4498,30424,03-05-2025,09:10:00,17:15:00,admin3,03-05-2025 18:00
4499,33598,18-01-2025,09:10:00,17:15:00,admin3,18-01-2025 18:00
4500,30355,22-05-2025,10:00:00,18:05:00,admin2,22-05-2025 19:00
4501,32510,18-05-2025,09:30:00,17:45:00,admin2,18-05-2025 18:00
4502,31937,26-05-2025,00:00:00,00:00:00,admin2,26-05-2025 17:00
4503,30593,14-06-2025,08:00:00,16:10:00,admin1,14-06-2025 18:00
4504,33573,09-06-2025,10:20:00,18:35:00,admin3,09-06-2025 17:00
4505,30608,05-06-2025,08:10:00,16:25:00,admin2,05-06-2025 17:00
4506,31722,23-02-2025,10:20:00,18:35:00,admin3,23-02-2025 19:00
4507,31427,05-05-2025,,,admin3,05-05-2025 18:00
4508,33360,03-05-2025,08:00:00,16:00:00,admin2,03-05-2025 19:00
4509,30842,27-03-2025,09:15:00,17:25:00,admin3,27-03-2025 17:00
4510,31178,10-01-2025,09:10:00,17:25:00,admin2,10-01-2025 17:00
4511,32607,11-06-2025,09:20:00,17:20:00,hr_user,11-06-2025 17:00
4512,30332,10-01-2025,10:00:00,18:10:00,admin2,10-01-2025 17:00
4513,31691,25-02-2025,10:20:00,18:25:00,admin3,25-02-2025 18:00
4514,33683,28-05-2025,09:00:00,17:15:00,admin2,28-05-2025 18:00
4515,32915,26-04-2025,09:10:00,17:20:00,hr_user,26-04-2025 19:00
4516,32995,28-04-2025,09:20:00,17:25:00,admin2,28-04-2025 17:00
4517,31626,16-03-2025,10:30:00,18:45:00,admin1,16-03-2025 17:00
4518,32934,11-01-2025,08:05:00,16:10:00,hr_user,11-01-2025 19:00
4519,32044,12-05-2025,09:20:00,17:20:00,hr_user,12-05-2025 18:00
4520,30979,27-03-2025,08:30:00,16:35:00,admin2,27-03-2025 18:00
4521,31347,09-06-2025,10:15:00,18:25:00,admin3,09-06-2025 17:00
4522,32370,05-03-2025,00:00:00,00:00:00,admin1,05-03-2025 17:00
4523,32189,01-03-2025,09:10:00,17:25:00,admin3,01-03-2025 17:00
4524,30732,29-03-2025,00:00:00,00:00:00,admin3,29-03-2025 19:00
4525,33223,23-03-2025,08:30:00,16:35:00,admin1,23-03-2025 18:00
4526,30970,14-05-2025,09:05:00,17:20:00,admin1,14-05-2025 19:00
4527,31004,28-01-2025,08:15:00,16:25:00,admin3,28-01-2025 19:00
4528,31087,13-01-2025,08:30:00,16:35:00,hr_user,13-01-2025 17:00
4529,30198,04-05-2025,08:10:00,16:20:00,hr_user,04-05-2025 19:00
4530,32522,12-01-2025,10:30:00,18:45:00,admin1,12-01-2025 18:00
4531,33944,19-04-2025,09:00:00,17:00:00,admin3,19-04-2025 17:00
4532,31454,09-06-2025,08:05:00,16:15:00,admin2,09-06-2025 19:00
4533,33909,09-02-2025,10:00:00,18:00:00,admin3,09-02-2025 18:00
4534,31173,11-01-2025,08:05:00,16:05:00,admin1,11-01-2025 19:00
4535,33804,11-01-2025,10:30:00,18:45:00,hr_user,11-01-2025 19:00
4536,31271,14-02-2025,08:30:00,16:45:00,hr_user,14-02-2025 17:00
4537,32533,22-01-2025,09:20:00,17:35:00,hr_user,22-01-2025 19:00
4538,33776,03-04-2025,09:30:00,17:35:00,hr_user,03-04-2025 19:00
4539,33319,15-02-2025,08:05:00,16:10:00,admin1,15-02-2025 19:00
4540,32924,20-01-2025,09:00:00,17:15:00,admin1,20-01-2025 19:00
4541,33699,02-05-2025,09:00:00,17:00:00,admin2,02-05-2025 17:00
4542,31700,31-05-2025,08:30:00,16:40:00,admin1,31-05-2025 19:00
4543,33803,08-01-2025,10:00:00,18:10:00,admin3,08-01-2025 17:00
4544,32673,03-01-2025,10:00:00,18:00:00,admin2,03-01-2025 19:00
4545,33417,07-05-2025,10:20:00,18:30:00,admin3,07-05-2025 18:00
4546,30997,21-04-2025,08:20:00,16:35:00,hr_user,21-04-2025 17:00
4547,31294,16-06-2025,08:00:00,16:00:00,admin2,16-06-2025 18:00
4548,32000,11-06-2025,10:20:00,18:20:00,admin2,11-06-2025 18:00
4549,31823,07-04-2025,10:00:00,18:05:00,hr_user,07-04-2025 19:00
4550,31835,02-02-2025,08:10:00,16:15:00,admin1,02-02-2025 17:00
4551,30548,30-05-2025,08:10:00,16:25:00,admin2,30-05-2025 17:00
4552,31630,21-04-2025,09:10:00,17:20:00,admin3,21-04-2025 17:00
4553,31922,08-05-2025,09:30:00,17:35:00,hr_user,08-05-2025 19:00
4554,32476,02-02-2025,09:10:00,17:15:00,hr_user,02-02-2025 19:00
4555,31892,25-05-2025,10:05:00,18:15:00,admin2,25-05-2025 17:00
4556,31520,07-03-2025,10:10:00,18:10:00,admin3,07-03-2025 18:00
4557,31649,11-03-2025,09:15:00,17:30:00,admin3,11-03-2025 19:00
4558,30007,09-06-2025,09:15:00,17:30:00,admin3,09-06-2025 19:00
4559,31576,13-04-2025,09:15:00,17:30:00,admin2,13-04-2025 17:00
4560,30134,01-06-2025,09:05:00,17:15:00,admin2,01-06-2025 19:00
4561,33980,11-01-2025,10:10:00,18:15:00,hr_user,11-01-2025 19:00
4562,33418,29-04-2025,08:10:00,16:20:00,admin3,29-04-2025 19:00
4563,33398,31-03-2025,,,hr_user,31-03-2025 18:00
4564,30283,01-05-2025,08:10:00,16:10:00,admin1,01-05-2025 18:00
4565,33246,18-02-2025,09:10:00,17:20:00,admin1,18-02-2025 19:00
4566,34000,29-12-2024,10:10:00,18:15:00,hr_user,29-12-2024 17:00
4567,31469,12-02-2025,08:10:00,16:25:00,admin2,12-02-2025 19:00
4568,30109,06-06-2025,00:00:00,00:00:00,hr_user,06-06-2025 17:00
4569,32636,03-04-2025,08:10:00,16:25:00,hr_user,03-04-2025 17:00
4570,31918,02-03-2025,10:20:00,18:25:00,admin2,02-03-2025 19:00
4571,32753,23-06-2025,10:05:00,18:15:00,hr_user,23-06-2025 19:00
4572,30494,03-03-2025,08:15:00,16:25:00,admin3,03-03-2025 17:00
4573,30438,06-04-2025,10:00:00,18:05:00,admin3,06-04-2025 19:00
4574,32608,05-01-2025,10:15:00,18:20:00,admin3,05-01-2025 17:00
4575,31293,07-05-2025,10:15:00,18:15:00,hr_user,07-05-2025 19:00
4576,31723,18-03-2025,08:30:00,16:35:00,admin3,18-03-2025 19:00
4577,30068,06-04-2025,08:15:00,16:20:00,hr_user,06-04-2025 18:00
4578,30519,09-05-2025,08:05:00,16:05:00,hr_user,09-05-2025 19:00
4579,31602,13-02-2025,08:10:00,16:20:00,admin1,13-02-2025 17:00
4580,32634,29-05-2025,,,admin1,29-05-2025 17:00
4581,30334,25-04-2025,10:00:00,18:00:00,admin2,25-04-2025 17:00
4582,33658,20-05-2025,00:00:00,00:00:00,admin1,20-05-2025 17:00
4583,30334,01-06-2025,09:10:00,17:10:00,admin3,01-06-2025 18:00
4584,30716,13-02-2025,08:30:00,16:40:00,admin2,13-02-2025 18:00
4585,31761,05-05-2025,09:05:00,17:05:00,admin1,05-05-2025 19:00
4586,32446,01-03-2025,08:20:00,16:30:00,admin3,01-03-2025 19:00
4587,30624,17-03-2025,08:30:00,16:40:00,admin1,17-03-2025 18:00
4588,32486,21-06-2025,08:05:00,16:15:00,admin1,21-06-2025 19:00
4589,33182,12-05-2025,09:15:00,17:15:00,admin3,12-05-2025 17:00
4590,31805,07-06-2025,08:30:00,16:45:00,admin3,07-06-2025 17:00
4591,31288,09-03-2025,,,admin1,09-03-2025 18:00
4592,30150,03-02-2025,08:15:00,16:25:00,hr_user,03-02-2025 17:00
4593,33263,06-05-2025,10:15:00,18:25:00,admin3,06-05-2025 17:00
4594,33563,14-01-2025,10:10:00,18:25:00,admin2,14-01-2025 18:00
4595,30544,10-05-2025,10:20:00,18:30:00,hr_user,10-05-2025 17:00
4596,33566,06-01-2025,08:15:00,16:20:00,admin1,06-01-2025 19:00
4597,32571,04-03-2025,09:05:00,17:05:00,hr_user,04-03-2025 17:00
4598,33248,10-03-2025,10:10:00,18:10:00,admin2,10-03-2025 17:00
4599,33371,12-01-2025,08:05:00,16:10:00,admin2,12-01-2025 18:00
4600,31412,21-01-2025,10:05:00,18:20:00,admin2,21-01-2025 17:00
4601,33862,16-02-2025,09:20:00,17:35:00,hr_user,16-02-2025 18:00
4602,33792,23-01-2025,10:30:00,18:40:00,hr_user,23-01-2025 18:00
4603,32801,31-05-2025,10:10:00,18:20:00,admin2,31-05-2025 18:00
4604,32056,20-01-2025,,,admin1,20-01-2025 18:00
4605,30098,03-05-2025,08:30:00,16:40:00,admin2,03-05-2025 18:00
4606,34000,06-05-2025,08:05:00,16:20:00,admin2,06-05-2025 17:00
4607,32166,22-01-2025,09:00:00,17:15:00,hr_user,22-01-2025 19:00
4608,33826,11-01-2025,10:30:00,18:35:00,admin1,11-01-2025 19:00
4609,30032,02-05-2025,08:00:00,16:00:00,admin3,02-05-2025 18:00
4610,32225,14-03-2025,08:00:00,16:05:00,admin1,14-03-2025 17:00
4611,33000,07-06-2025,10:00:00,18:15:00,hr_user,07-06-2025 18:00
4612,30912,14-05-2025,,,admin1,14-05-2025 18:00
4613,31120,24-03-2025,08:30:00,16:30:00,admin2,24-03-2025 18:00
4614,30382,22-03-2025,09:20:00,17:25:00,admin3,22-03-2025 19:00
4615,31506,28-04-2025,,,admin1,28-04-2025 17:00
4616,32698,09-05-2025,08:15:00,16:30:00,hr_user,09-05-2025 17:00
4617,31987,31-12-2024,09:00:00,17:15:00,admin3,31-12-2024 18:00
4618,33389,23-01-2025,10:30:00,18:40:00,admin1,23-01-2025 18:00
4619,32178,12-06-2025,08:00:00,16:05:00,hr_user,12-06-2025 17:00
4620,31199,20-04-2025,09:15:00,17:25:00,admin1,20-04-2025 17:00
4621,32648,20-06-2025,09:00:00,17:05:00,hr_user,20-06-2025 17:00
4622,31500,05-06-2025,08:15:00,16:25:00,admin1,05-06-2025 18:00
4623,30605,30-03-2025,08:10:00,16:15:00,admin2,30-03-2025 19:00
4624,30522,14-06-2025,08:00:00,16:15:00,admin1,14-06-2025 19:00
4625,33328,17-05-2025,08:15:00,16:20:00,admin3,17-05-2025 18:00
4626,31357,12-03-2025,10:05:00,18:10:00,admin3,12-03-2025 17:00
4627,31457,12-03-2025,09:15:00,17:15:00,admin3,12-03-2025 18:00
4628,32645,02-05-2025,08:15:00,16:25:00,admin3,02-05-2025 19:00
4629,32539,19-03-2025,08:10:00,16:10:00,admin1,19-03-2025 18:00
4630,30437,03-01-2025,09:20:00,17:20:00,hr_user,03-01-2025 17:00
4631,32347,21-02-2025,09:10:00,17:10:00,admin1,21-02-2025 19:00
4632,30949,12-03-2025,10:30:00,18:45:00,admin3,12-03-2025 18:00
4633,31836,24-04-2025,00:00:00,00:00:00,admin2,24-04-2025 19:00
4634,31066,22-03-2025,08:00:00,16:10:00,hr_user,22-03-2025 18:00
4635,33325,30-12-2024,00:00:00,00:00:00,admin2,30-12-2024 18:00
4636,32534,12-02-2025,10:05:00,18:15:00,admin3,12-02-2025 18:00
4637,31062,05-04-2025,08:20:00,16:30:00,admin2,05-04-2025 19:00
4638,31722,19-03-2025,08:15:00,16:20:00,admin3,19-03-2025 18:00
4639,33288,07-01-2025,,,hr_user,07-01-2025 18:00
4640,30227,09-06-2025,08:10:00,16:10:00,hr_user,09-06-2025 18:00
